artist,song_name,genres,album_name,song_id,album_id,genres_list,singular_genre,Top Emotions
Swans,Killing For Company,"no wave, noise pop, industrial, industrial rock, noise rock, post-rock, dream pop, experimental, art pop, post-punk, shoegaze, experimental rock",The Great Annihilator,73Pi2pRu7YV4rGOzTmJApV,6w4KA1m28Te8T2hnNAig1E,"['no wave', 'noise pop', 'industrial', 'industrial rock', 'noise rock', 'post-rock', 'dream pop', 'experimental', 'art pop', 'post-punk', 'shoegaze', 'experimental rock']",Rock,Emotions unable to be determined
Josh Abbott Band,Somewhere Down The Road,"texas country, red dirt, classic texas country",Somewhere Down the Road,4Dp4EPBCm7Bb5KikMoXEWm,59QCDtvrb7ndBKYKyFJ12q,"['texas country', 'red dirt', 'classic texas country']",Country,"Excitement, Determination"
Ella Hooper,Words Like These,australian alternative pop,Small Town Temple,4p8WQUVRn9uz7iFvfdUixw,5z5PSX9rpceUBPdsuJJZQK,['australian alternative pop'],Pop,Emotions unable to be determined
Bloc Party,Banquet,"dance-punk, alternative dance, neo-synthpop, new rave, indie rock, indietronica, modern rock, alternative rock",Silent Alarm,2YxXuCdbUpil3P7tRjhW1t,0urhQCsjpczjC8zbTMtd8t,"['dance-punk', 'alternative dance', 'neo-synthpop', 'new rave', 'indie rock', 'indietronica', 'modern rock', 'alternative rock']",Rock,Emotions unable to be determined
Half Japanese,That Is That,"outsider, lo-fi, experimental indie rock, post-punk, experimental rock",Perfect,1LqFuOSiVmL875pBwAsTpw,1VwkUKW2I7ERhkz22CrIH5,"['outsider', 'lo-fi', 'experimental indie rock', 'post-punk', 'experimental rock']",Rock,Anger
Do Make Say Think,Horripilation,"instrumental post-rock, canadian post-rock, post-rock, double drumming",Stubborn Persistent Illusions,2m7ECJKGnX06Sbsf5Hq4MZ,60DcacKwngrdj2UJI4Jo6n,"['instrumental post-rock', 'canadian post-rock', 'post-rock', 'double drumming']",Rock,Emotions unable to be determined
Disturbed,Down with the Sickness,"alternative metal, rap metal, nu metal, rock",The Sickness,40rvBMQizxkIqnjPdEWY1v,6IvosVciDOQ9NAPaKwhtLY,"['alternative metal', 'rap metal', 'nu metal', 'rock']",Rock,"Excitement, Fear, Anger"
The Donnas,Rock 'n' Roll Machine,"candy pop, glam punk",American Teenage Rock 'n' Roll Machine,7okvzCSmZLX7MMUqY18Wyh,5M1wt2eX2et06HDfsg8TQv,"['candy pop', 'glam punk']",Pop,Emotions unable to be determined
Lenny Kravitz,Low,"rock, permanent wave",Raise Vibration,3zcccQe4KhGXRqRBUwGU3G,4e83uqVOZLxULgNO6z8dhL,"['rock', 'permanent wave']",Rock,Emotions unable to be determined
Jimmy Somerville,Smalltown Boy - 1991 Remix,"new romantic, scottish new wave, new wave pop, synthpop, hi-nrg",Read My Lips,3Z3DG1jDy1koHHTzkpqTpP,6DQ7SZzXjY23vh79eBeNLd,"['new romantic', 'scottish new wave', 'new wave pop', 'synthpop', 'hi-nrg']",Pop,Emotions unable to be determined
Ty Segall,Break a Guitar,"noise pop, oc indie, noise rock, lo-fi, bay area indie, neo-psychedelic, indie rock, garage rock",Ty Segall,49abFhvmqJVW6IzjB2ySJk,1Qnvso5kK0rSkAIdrsg8Kc,"['noise pop', 'oc indie', 'noise rock', 'lo-fi', 'bay area indie', 'neo-psychedelic', 'indie rock', 'garage rock']",Rock,Emotions unable to be determined
Juana Molina,Paraguaya,"electronica argentina, experimental pop, argentine indie, folktronica",Halo,7ibcDahEtQ8Grj7Fe3SSnJ,0OGQ2kwTEYbnIHRyTKBm5L,"['electronica argentina', 'experimental pop', 'argentine indie', 'folktronica']",Pop,Emotions unable to be determined
Tortoise,Along the Banks of Rivers,"post-rock, double drumming, chicago indie, experimental, experimental rock",Millions Now Living Will Never Die,5Ok0CfDcUPBAa7AQrotCCF,3X20tXW0zsl5imVzETPhQh,"['post-rock', 'double drumming', 'chicago indie', 'experimental', 'experimental rock']",Rock,Emotions unable to be determined
Anthrax,Panic [Live],"groove metal, speed metal, thrash metal, nu metal, glam metal, rock, rap metal, old school thrash, hard rock, alternative metal, metal",Armed and Dangerous,3eAR6ETGcsnZwotULhj7ww,2sL3V6CL82bIGtUDS1zxUD,"['groove metal', 'speed metal', 'thrash metal', 'nu metal', 'glam metal', 'rock', 'rap metal', 'old school thrash', 'hard rock', 'alternative metal', 'metal']",Rock,Determination
The Damned Things,Cells,modern hard rock,High Crimes,19zquH7GT6C8JGNpD7DEBl,5XznagCs3NYBjajzG2LBi5,['modern hard rock'],Rock,Emotions unable to be determined
BTS,FAKE LOVE,"k-pop, pop, k-pop boy group",Love Yourself: Tear,6m1TWFMeon7ai9XLOzdbiR,4NIqCxqP9o8Tp6tGLBqd8O,"['k-pop', 'pop', 'k-pop boy group']",Pop,Emotions unable to be determined
The I.L.Y's,Wash My Hands Shorty,"noise rock, synth punk",Bodyguard,4VVj4yoebZ0hf6pjofIO3D,0XcSxKxFznEdwZBUJOW7HE,"['noise rock', 'synth punk']",Rock,Distress
Patrick Stump,Spotlight (Oh Nostalgia),"Alternative, indie, pop",Truant Wave,6p1xG677BEgWnsNAYnFuw3,179hcO6Rka3IZVm3PXR1Nu,"['Alternative', 'indie', 'pop']",Alternative,Distress
Mercury Rev,Diamonds - Demo,"melancholia, buffalo ny indie, shoegaze, chamber pop, alternative rock",The Secret Migration,5rQZT95RfCk3s5b20XDXp3,3lcWyMkjjTGacedfMkn2LG,"['melancholia', 'buffalo ny indie', 'shoegaze', 'chamber pop', 'alternative rock']",Pop,Emotions unable to be determined
Lambchop,Is a Woman,"melancholia, chamber pop",Is a Woman,3ufl1EyOA9woP4M6kaFt8L,5WqlsBUlWCjsbhRAtxP7yy,"['melancholia', 'chamber pop']",Pop,"Horror, Anger, Interest"
Suffocation,Your Last Breaths,"brutal death metal, new york death metal, technical death metal, black metal, metal, death metal",...Of the Dark Light,6e01NBK5kHDf0emnALYvuH,234XbpD8nETXtfU32Qfosu,"['brutal death metal', 'new york death metal', 'technical death metal', 'black metal', 'metal', 'death metal']",Rock,Emotions unable to be determined
Michael Franks,Love Duet,"yacht rock, smooth jazz",Objects of Desire,4Wy4XCWiEyz2OSu1B1abLD,4H1H3fanlgwnPZ6QYY0mNz,"['yacht rock', 'smooth jazz']",Jazz,Emotions unable to be determined
Candy Butchers,What To Do With Michael,underground power pop,Hang On Mike,2PlteQvUko8iB1mBNh1Lhf,5hMzUY1itIoKR4Oh8lbDCb,['underground power pop'],Pop,"Excitement, Distress, Amusement"
Memento,Nothing Sacred,"Metal, rock",Beginnings,5WVVGN4VU4sDm33ihR2kFA,6aVcGnyMKqadP2v8bjVLqi,"['Metal', 'rock']",Rock,Emotions unable to be determined
Justin Rutledge,Out of the Woods,"canadian singer-songwriter, canadian folk, canadian americana",Valleyheart,3A8bPwFxjLLfepzSB6y5L5,1isBG4a3iYuSjwdrnW6z7T,"['canadian singer-songwriter', 'canadian folk', 'canadian americana']",Folk,Emotions unable to be determined
Donna Lewis,Amie,"new wave pop, lilith",Brand New Day,4yHFpkT0S3F5qcMgrrZmWM,04A1rkoh35mRpQlnbqOWqx,"['new wave pop', 'lilith']",Pop,Emotions unable to be determined
Mind.in.a.box,Sanctuary,"ebm, cyberpunk, futurepop",Revelations,5f2AlT0ImEtz2KZUugwvLO,0MKOj0fFRuue84xqbwVRcd,"['ebm', 'cyberpunk', 'futurepop']",Pop,Emotions unable to be determined
Duran Duran,Save a Prayer - 2009 Remaster,"new romantic, rock, soft rock, album rock, new wave pop, dance rock, new wave, synthpop",Rio,1ff8lsrJ2kuZuofMw81EQo,02tfQwJSOLP77oCd9U8bqm,"['new romantic', 'rock', 'soft rock', 'album rock', 'new wave pop', 'dance rock', 'new wave', 'synthpop']",Rock,Emotions unable to be determined
Panda Bear,Boys Latin,"noise pop, neo-synthpop, dream pop, art pop, indie rock, indietronica, chillwave, experimental pop, chamber pop",Panda Bear Meets the Grim Reaper,178yi3jvbIHwnaxeAVUCD9,4iRqf2zoGhh7yO5evg1NYj,"['noise pop', 'neo-synthpop', 'dream pop', 'art pop', 'indie rock', 'indietronica', 'chillwave', 'experimental pop', 'chamber pop']",Pop,"Amusement, Excitement, Determination"
A Place To Bury Strangers,Straight,"noise pop, nu gaze, american shoegaze, brooklyn indie, american post-punk, shoegaze",Transfixiation,1pDWxGWvfXeINdPpcYsvja,14qOZ2rqdherul6WA4CS8O,"['noise pop', 'nu gaze', 'american shoegaze', 'brooklyn indie', 'american post-punk', 'shoegaze']",Pop,Emotions unable to be determined
Kimbra,Save Me,"electropop, bergen indie, nz pop",A Reckoning,75gu4brMkMzxUtSXCoUA7S,43wVk6KdwAzuUCRBBKUXkn,"['electropop', 'bergen indie', 'nz pop']",Pop,Emotions unable to be determined
HARDY,wait in the truck (feat. Lainey Wilson),"contemporary country, modern country pop",The Mockingbird & the Crow,49GYvCcvMQq1SY3f7Y347h,6Oynwy3OABCiAqN9w9UqBN,"['contemporary country', 'modern country pop']",Country,Boredom
Rae Spoon,Ocean Blue,"canadian singer-songwriter, canadian indie",I Can't Keep All of Our Secrets,3eb9lgvOpZoW3qpW30PNOZ,7604OwDlNemsGBzUmvZKZr,"['canadian singer-songwriter', 'canadian indie']",Alternative,Emotions unable to be determined
Rich Brian,Getcho Mans,indonesian hip hop,Brightside,10b0n4KwuRyNteJ9WNjrdj,41f4EFQKt0oSJjq8KCClJZ,['indonesian hip hop'],Hip-Hop,"Excitement, Disgust, Amusement"
Less Than Jake,Scott Farcas Takes It on the Chin,"ska punk, punk, modern ska punk, pop punk, skate punk, ska",Goodbye Blue & White,42IUCJS8NkG2RwcKza39vj,1BVpBA9UZbnROj16dt7OEd,"['ska punk', 'punk', 'modern ska punk', 'pop punk', 'skate punk', 'ska']",Rock,Emotions unable to be determined
Quicksand,>>,"nyhc, emo, post-hardcore",Interiors,1TpTmnDAIMxvH7xIFx0zxG,0kqHdaOSkbZePBPZPvIcqW,"['nyhc', 'emo', 'post-hardcore']",Rock,Emotions unable to be determined
Motionless In White,Voices,"alternative metal, metalcore",Graveyard Shift,0SnvI0twJ1Mnh0rJlBRrf0,5ucBd1GYFRg0uVhP4a4AY6,"['alternative metal', 'metalcore']",Rock,Emotions unable to be determined
The Loved Ones,Distracted,"skate punk, orgcore, philly indie",Distractions,0lyg9l41jHRjTGHPB9xP1o,2Dy5KdYjypIEtIIIam7Jnh,"['skate punk', 'orgcore', 'philly indie']",Alternative,Emotions unable to be determined
Chelsea Wolfe,16 Psyche,"grave wave, doomgaze, sacramento indie, dark pop, gaian doom",Hiss Spun,6dfWiUc39g9BjD01irYviR,1nnenAgIzIipcodyg879Vx,"['grave wave', 'doomgaze', 'sacramento indie', 'dark pop', 'gaian doom']",Pop,Emotions unable to be determined
Wiz Khalifa,Garage Talk,"trap, pittsburgh rap, southern hip hop, rap, hip hop, pop rap, new orleans rap, dirty south rap",2009,6pPemvOZVKzGXHAVjGjanS,0JdkkLJFbAoQ2LsA1v1GR6,"['trap', 'pittsburgh rap', 'southern hip hop', 'rap', 'hip hop', 'pop rap', 'new orleans rap', 'dirty south rap']",Hip-Hop,"Amusement, Excitement, Anger"
Inspiral Carpets,Besides Me,"madchester, britpop",Life,0BXDdVV2LY1WMoG7yKOjP2,4ygxhp2YRRuOEfw1J40FdQ,"['madchester', 'britpop']",Pop,Emotions unable to be determined
New Riders of the Purple Sage,"Six Days on the Road - Live at Bear's Lair, Berkeley, CA, 8/1/1969","jam band, cosmic american, singer-songwriter, folk, country rock, southern rock",Bear's Sonic Journals: Dawn of the New Riders of the Purple Sage,5bUYFpkRkWMrEHxTl6KP12,3SiCAQgaIyOkSznkoo1TZu,"['jam band', 'cosmic american', 'singer-songwriter', 'folk', 'country rock', 'southern rock']",Rock,Emotions unable to be determined
Nickelback,Leader of Men,"canadian rock, alternative metal, post-grunge",The State,4Vf9v7ohVz5i8PeZBliwb5,3jl1TcvE91Mnu6zjKkklAb,"['canadian rock', 'alternative metal', 'post-grunge']",Rock,Emotions unable to be determined
KMFDM,Money,"industrial metal, cyberpunk, neue deutsche harte, industrial rock",Money,6EKrKfhgmQy5rHwNuXADH8,3dlBV9szQv1vP5e6uoGfvq,"['industrial metal', 'cyberpunk', 'neue deutsche harte', 'industrial rock']",Rock,Emotions unable to be determined
St. Lucia,A Brighter Love,"neo-synthpop, nyc pop, shimmer pop, indietronica, metropopolis",Hyperion,1QireoxwJEQNwVv1eT36mx,1v4twPmdoVECM0EwPLjsPE,"['neo-synthpop', 'nyc pop', 'shimmer pop', 'indietronica', 'metropopolis']",Pop,Emotions unable to be determined
Betty Who,Free To Fly (feat. Warren G),"metropopolis, electropop, australian dance, dance pop",The Valley,2BWhFlHjyvUEry2DAv77vv,73AQHzR5yXHtA71tfeX6H2,"['metropopolis', 'electropop', 'australian dance', 'dance pop']",Pop,"Anger, Amusement, Doubt"
Exposé,Let Me Be The One,"freestyle, new wave pop",Exposure,3h9RfFtjIw2Yb6Blogxnm4,2OWjaLUFuZ6sMzKmV9si4W,"['freestyle', 'new wave pop']",Pop,Emotions unable to be determined
The Regrettes,Seashore,"indie pop, la indie, pov: indie",Feel Your Feelings Fool!,6kQ3W5LMxh6ftjEBssYgAd,3AWvlkLV6Wmys6G85zwz98,"['indie pop', 'la indie', 'pov: indie']",Alternative,Distress
Therapy?,Why Turbulence?,alternative metal,A Brief Crack of Light,6o1eVyCO3ophUrONtrIzdz,2IcKQNCBt3q07Q1aTjtCPl,['alternative metal'],Rock,Emotions unable to be determined
BROCKHAMPTON,J'OUVERT,"rap, boy band",Iridescence,3djWN7th03XZtmF5s3C1Lv,3Mj4A4nNJzIdxOyS4yzOhj,"['rap', 'boy band']",Hip-Hop,"Excitement, Anger, Fear"
Ted Nugent,If You Can't Lick 'Em...Lick 'Em,"rock, glam metal, blues rock, heartland rock, acid rock, hard rock, album rock, southern rock, classic rock",If You Can't Lick 'Em...Lick 'Em,2WbuDkFYYzapkPCclGt3a7,02mV855hlwGMJVOEDwzO6x,"['rock', 'glam metal', 'blues rock', 'heartland rock', 'acid rock', 'hard rock', 'album rock', 'southern rock', 'classic rock']",Rock,Emotions unable to be determined
Redd Kross,Beyond the Door,"modern power pop, power pop, underground power pop, glam punk",Beyond the Door,2kYBKElBQVnD6GMrWmpi8o,4XSMysUc0MIaIu2BBzLttP,"['modern power pop', 'power pop', 'underground power pop', 'glam punk']",Pop,Emotions unable to be determined
Chaka Khan,What Cha' Gonna Do for Me,"funk, soul, quiet storm, neo soul, disco",What Cha' Gonna Do for Me,7e176FKv7cq6SG9EXYMLoQ,6elTNQdWmobPp0QGEPwPMc,"['funk', 'soul', 'quiet storm', 'neo soul', 'disco']",R&B,Emotions unable to be determined
Lou Barlow,Morning's After Me,"gbvfi, lo-fi",Emoh,1l0ZrrFA7ArcwBPg2hrXpg,07Y5qgnQk6KOWUfy2rtPpS,"['gbvfi', 'lo-fi']",Alternative,Joy
Northlane,Citizen,"nu-metalcore, progressive metalcore, melodic metalcore, australian metalcore, djent, metalcore",Mesmer,0qQUWNXF7K0ZYNet1WTMHl,5shh3pqOHyS4VIdomCxeKS,"['nu-metalcore', 'progressive metalcore', 'melodic metalcore', 'australian metalcore', 'djent', 'metalcore']",Rock,Emotions unable to be determined
Mid-Air Thief,These Chains,"korean indie rock, folktronica",Crumbling,15X2S6zycG5gc9ja86361z,0p4awV64ILfveFGtZBsaAD,"['korean indie rock', 'folktronica']",Folk,Emotions unable to be determined
Luther Vandross,The Night I Fell in Love,"soul, quiet storm",The Night I Fell in Love,7hqsnLg4mQSf4AEFXZSc4Z,20okHMjdnVL1rDtgPo81vY,"['soul', 'quiet storm']",R&B,Emotions unable to be determined
Ty Segall,Californian Hills,"noise pop, oc indie, noise rock, lo-fi, bay area indie, neo-psychedelic, indie rock, garage rock",Emotional Mugger,02JDbv6Ij1AXSIT55bI1FB,5117nxIQNXWAERUh4xQ8A3,"['noise pop', 'oc indie', 'noise rock', 'lo-fi', 'bay area indie', 'neo-psychedelic', 'indie rock', 'garage rock']",Rock,Emotions unable to be determined
Runner Runner,So Obvious,"alternative pop rock, neon pop punk",Runner Runner,2jCEehzVEjoioLB2lTOKac,1mfVJyNDG4qfwzz9IyrGCx,"['alternative pop rock', 'neon pop punk']",Pop,Emotions unable to be determined
Matisyahu,King Without a Crown,reggae fusion,Youth,3NkIfsiFHnljGrlXSD2AJ3,6xv4soedEKLMLzSpgWYuzf,['reggae fusion'],Reggae,Emotions unable to be determined
Kid Koala,Drunk Trumpet,"montreal indie, scratch, turntablism, trip hop",Carpal Tunnel Syndrome,57VspBKfME3eoq9dPO82ch,5lfLRbkcciGaRHRCK6x3e3,"['montreal indie', 'scratch', 'turntablism', 'trip hop']",Alternative,Emotions unable to be determined
Overkill,Spiritual Void,"speed metal, thrash metal, old school thrash, hard rock, metal, death metal",I Hear Black,6dZ14lB2hcYZgj7Fm5rRdB,2G4bY0Md9bJHSpB52EYJ3u,"['speed metal', 'thrash metal', 'old school thrash', 'hard rock', 'metal', 'death metal']",Rock,"Determination, Sadness, Interest"
Hurts,Cupid,"metropopolis, neo-synthpop",Exile,2BK76wERhaxLoDrzJOeAco,2UGJa9DjYhXpBDKsCTyhSh,"['metropopolis', 'neo-synthpop']",Pop,Emotions unable to be determined
The View,Same Jeans,"britpop, scottish rock, scottish indie rock, dundee indie, celtic rock",Hats Off to the Buskers,5aUwnYLjQD7OfLMJDWSnsT,12yQO4oDX8b62BBayoyHRM,"['britpop', 'scottish rock', 'scottish indie rock', 'dundee indie', 'celtic rock']",Rock,Emotions unable to be determined
Van Halen,Finish What Ya Started,"hard rock, rock, album rock, classic rock",OU812,37A5wFomo4EVz5tGInAynI,3KufjKt0L2EVahGfxOYJhg,"['hard rock', 'rock', 'album rock', 'classic rock']",Rock,Emotions unable to be determined
Eric Clapton,I've Got a Rock 'n' Roll Heart,"rock, blues rock, singer-songwriter, soft rock, album rock, electric blues, mellow gold, classic rock",Money and Cigarettes,1dU1ciBoYfbP1fqZKgqHRG,3pGtiBNrepSNUpeV9brkmq,"['rock', 'blues rock', 'singer-songwriter', 'soft rock', 'album rock', 'electric blues', 'mellow gold', 'classic rock']",Rock,"Amusement, Excitement, Joy"
ONE OK ROCK,Wasted Nights,"j-pop, j-rock",Eye of the Storm,39LyUQIy7idLxPdsjyZsxe,1obI3635eoYwWYhGs2vEeP,"['j-pop', 'j-rock']",Pop,"Excitement, Joy, Calmness"
Joe Satriani,Cool #9 - Alternate Version,"hard rock, shred, metal guitar, instrumental rock",Additional Creations,2Tj2sYqgj4GBiANKp7QdFR,2vE4Dba8z1R7KrBn31xy3y,"['hard rock', 'shred', 'metal guitar', 'instrumental rock']",Rock,Emotions unable to be determined
Broken Bells,Holding on for Life,"indie rock, la indie, indietronica, modern rock, chamber pop",After the Disco,757PJjXAgywxrYkdhMkEV9,0cjMGmZKB9ZWzcb0VcASpf,"['indie rock', 'la indie', 'indietronica', 'modern rock', 'chamber pop']",Alternative,Emotions unable to be determined
King Tuff,Smalltown Stardust,"noise pop, garage pop, indie punk, neo-psychedelic, indie garage rock, garage rock",Smalltown Stardust,7JFxLHJ5w3PoguO6vXuzKt,6tvYZyoxDRTIOVUwWH6ttG,"['noise pop', 'garage pop', 'indie punk', 'neo-psychedelic', 'indie garage rock', 'garage rock']",Rock,Emotions unable to be determined
Kool G Rap & DJ Polo,Road To The Riches,"hardcore hip hop, queens hip hop",Road to the Riches,2V7BGxa9Bso5xoL1l7hitV,1J4VGPOpsMoIStSQGRpbh7,"['hardcore hip hop', 'queens hip hop']",Hip-Hop,"Anger, Excitement, Determination"
Big Noyd,Things Done Changed,"hardcore hip hop, queens hip hop",Illustrious,0Dit1kWkKJ5OMhMeIgEpRx,2CpQtkvnda971LnShgYQlQ,"['hardcore hip hop', 'queens hip hop']",Hip-Hop,"Amusement, Excitement, Anger"
Paul Weller,Long Long Road,"solo wave, britpop",A Kind Revolution,6HtLfv1PDUikwCGIyLy0EV,0mbzS8xzbJj3sK2n0g6nPh,"['solo wave', 'britpop']",Pop,Emotions unable to be determined
Susan Boyle,Unchained Melody,operatic pop,Ten,1nQolUO30UxLFj8ZRWZb0y,5ZHiIsFJHjT594BGs2R8VR,['operatic pop'],Pop,"Amusement, Joy, Sadness"
Lara Fabian,Choose What You Love Most (Let It Kill You),"French indie, pop",Camouflage,0xY2IkjHQxbf0LUQHI38SG,4laEvaCcYv2JbbpMFyCiBy,"['French indie', 'pop']",Pop,Emotions unable to be determined
Beady Eye,The Roller,britpop,"Different Gear, Still Speeding",3mKUAAdDiWM8pu2hZ3cQ7W,4KvmQBLo7tZWvZRCxImOkw,['britpop'],Pop,Emotions unable to be determined
Tanika Charles,Love Overdue,canadian contemporary r&b,The Gumption,1igiyatvXnASiZ8KJSEN2J,7GuUikcFr7yABSMwse3beG,['canadian contemporary r&b'],R&B,Emotions unable to be determined
Grimes,Infinite Love without Fulfilment,"grave wave, neo-synthpop, art pop, indietronica, canadian electropop, metropopolis",Visions,5z7XGCJlzhFP0UR1agce9b,3HED2IUaNSnbOe88a7ZdwM,"['grave wave', 'neo-synthpop', 'art pop', 'indietronica', 'canadian electropop', 'metropopolis']",Pop,Emotions unable to be determined
Nazareth,Animals,"rock, glam metal, hard rock, album rock, classic rock",Snakes 'n' Ladders,436JET86zQ9U45EgBNoSTi,7FsQbiwqihb7T4IUnpST4R,"['rock', 'glam metal', 'hard rock', 'album rock', 'classic rock']",Rock,Emotions unable to be determined
SKATERS,Mental Case,"alternative, indie",Rock and Roll Bye Bye,5A1vhA72wASaAH8bRywRZ0,5C0UsTLvcByVL3WLukDJXR,"['alternative', 'indie']",Alternative,Emotions unable to be determined
Sleaford Mods,B.H.S.,"nottingham hip hop, nottingham indie, crank wave",English Tapas,6iWzPIajmGNtKkeLIYKxkL,1HMhRPoLIY1Rd0tRzTXfzj,"['nottingham hip hop', 'nottingham indie', 'crank wave']",Alternative,"Excitement, Distress, Anger"
Mando Diao,Dance with Somebody,"swedish garage rock, swedish indie rock, dalarna indie",Give Me Fire!,0t8h41n20K1BkByBDqWAoN,0QDB6bjiqHH6ZHer9eVACL,"['swedish garage rock', 'swedish indie rock', 'dalarna indie']",Rock,Emotions unable to be determined
Lil Peep,Save That Shit,"cloud rap, lgbtq+ hip hop, emo rap","Come Over When You're Sober, Pt. 1",3VZlCJimDGY0D7YEC7S351,70LJ28NE9LV93xF2z6PiyN,"['cloud rap', 'lgbtq+ hip hop', 'emo rap']",Hip-Hop,"Fear, Amusement, Calmness"
