artist,song_name,genres,album_name,song_id,album_id,genres_list,singular_genre,Top Emotions
Thursday,Resuscitation of a Dead Man,"pop punk, emo, screamo, post-hardcore, new jersey hardcore",Common Existence,6V2cc0uw6vMEDGsCEF6N1k,5LHF03QKaoBRZeMcXMrsRj,"['pop punk', 'emo', 'screamo', 'post-hardcore', 'new jersey hardcore']",Rock,Emotions unable to be determined
The Tony Rich Project,Nobody Knows,contemporary r&b,Words,2PsHIonOTmX6bSrzIJSjyS,5r6mhWWkCitNZmhiSIYbCT,['contemporary r&b'],R&B,"Amusement, Joy, Love"
The B-52's,Private Idaho - Party Mix,"new romantic, rock, permanent wave, zolo, album rock, dance rock, new wave, new wave pop, post-punk, classic rock",Party Mix!/Mesopotamia,040DdIoNQaHbJSVROuLs4p,0XThJ7JycfCHOOZseyrKva,"['new romantic', 'rock', 'permanent wave', 'zolo', 'album rock', 'dance rock', 'new wave', 'new wave pop', 'post-punk', 'classic rock']",Rock,Emotions unable to be determined
Jawbreaker,Boxcar,"punk, orgcore, indie punk, emo punk, emo, post-hardcore",24 Hour Revenge Therapy,43Jwg6NHpaYYJmGlPEdHol,3n1jTsW0E5gEsiftAFx3N6,"['punk', 'orgcore', 'indie punk', 'emo punk', 'emo', 'post-hardcore']",Rock,Emotions unable to be determined
Simply Red,The Right Thing,"british soul, sophisti-pop, new romantic, soft rock, new wave pop, new wave",Men and Women,2ZfALE4EncKJFqsEwDkrl9,2cUNjYzEhwwmjtmHsDM54t,"['british soul', 'sophisti-pop', 'new romantic', 'soft rock', 'new wave pop', 'new wave']",Pop,Emotions unable to be determined
Big Dipper,LOVE BARGE,boston rock,Slam,3AO9WAYprXKlSEM10APDcM,5Hpy9e5vuDHYvfYKBkhFeL,['boston rock'],Rock,Emotions unable to be determined
Widespread Panic,Pleas,"athens indie, southern rock, jam band",Everyday,6zvraO85hhDElOjTxxRcDM,1OgEkkTKJpy7yOGfPmSTCY,"['athens indie', 'southern rock', 'jam band']",Alternative,Emotions unable to be determined
Myrath,Dance,"african rock, arab metal, tunisian alternative, progressive metal, oriental metal",Shehili,0WZKc7mfowEecRwhNInDpI,0sOf9sCBeRktaDMu5tGpNw,"['african rock', 'arab metal', 'tunisian alternative', 'progressive metal', 'oriental metal']",Rock,Emotions unable to be determined
Amanda Palmer,Drowning in the Sound,"dark cabaret, steampunk, piano rock",There Will Be No Intermission,0qPZoUuiGafk1ggl45Q7Xi,7xvctClkVYHmgKEEdAbSjc,"['dark cabaret', 'steampunk', 'piano rock']",Rock,Boredom
Grandaddy,That's What You Get for Gettin' Outta Bed,"noise pop, slowcore, lo-fi, indie rock, chamber pop, alternative rock",Last Place,1RGgCvhthxzSS1LVEmmdQe,4M7tX01rWt5nY2TNgt0EqB,"['noise pop', 'slowcore', 'lo-fi', 'indie rock', 'chamber pop', 'alternative rock']",Pop,Emotions unable to be determined
Simply Red,Lady - Live at the Royal Albert Hall,"british soul, sophisti-pop, new romantic, soft rock, new wave pop, new wave",Stay,7LNq0vtm9sUwe0Q8NuyaKA,4HLQcJTU5PijefBSvLyDB3,"['british soul', 'sophisti-pop', 'new romantic', 'soft rock', 'new wave pop', 'new wave']",Pop,Emotions unable to be determined
April Wine,Just Between You And Me,"glam metal, hard rock, album rock, classic canadian rock, classic rock",The Nature of the Beast,2Xa2C6ftMdcg3j7YSot8dY,1efEmTdyntOZvQgtaPdWcU,"['glam metal', 'hard rock', 'album rock', 'classic canadian rock', 'classic rock']",Rock,Excitement
Jack Johnson,Flake,neo mellow,Brushfire Fairytales,54S3uCvfZauNw8lVCHZYYo,23BBbqDGMhloT6f2YBecSr,['neo mellow'],Pop,Emotions unable to be determined
MEG MYERS,Jealous Sea,"dark pop, shimmer pop",Take Me to the Disco,22MuigRpnwPjbAtUSTexb8,1R5NwXzxNPMFcUQAeh0Tfn,"['dark pop', 'shimmer pop']",Pop,Determination
Hanoi Rocks,Tragedy,"glam rock, glam metal, finnish hard rock, sleaze rock, glam punk","Bangkok Shocks, Saigon Shakes, Hanoi Rocks",5rcQP5fQvW3EMUzrqrFk09,5zk7JNQ6VaMNwYan1iYFX9,"['glam rock', 'glam metal', 'finnish hard rock', 'sleaze rock', 'glam punk']",Rock,Distress
Bonnie Tyler,Believe in Me,"soft rock, europop, new wave pop",Rocks and Honey,2DpSy3PMLUHX0unojyPMr0,3IGNeYN3CQEJgVRKe5Q2eu,"['soft rock', 'europop', 'new wave pop']",Pop,"Determination, Interest"
Electric Youth,ARAWA,"popwave, synthwave",Memory Emotion,5qK23PnnUpO9rYQqtzzIJV,2mkkAsxvR3XMG9ReQKR3RE,"['popwave', 'synthwave']",Pop,Emotions unable to be determined
Morrissey,Back on the Chain Gang,"madchester, solo wave, permanent wave, new wave",Low in High School,7nsmsWcbUPdC5Ih4ZQ08Uo,2wJP55meeG9o522yEgAZlm,"['madchester', 'solo wave', 'permanent wave', 'new wave']",Rock,"Determination, Boredom, Distress"
Thunder,Love Walked In,"glam metal, modern hard rock",Backstreet Symphony,71D2G19A2i5BYgTC31p23j,2bPj257oLDCgCyDvPRGSvG,"['glam metal', 'modern hard rock']",Rock,Emotions unable to be determined
Burna Boy,On the Low,"nigerian pop, afrobeats, azontobeats, dancehall, nigerian hip hop",African Giant,1PoJXULCvl03b1fiZmMxmd,34vlTd4355ddD4q9pPsoqF,"['nigerian pop', 'afrobeats', 'azontobeats', 'dancehall', 'nigerian hip hop']",Pop,"Excitement, Confusion"
Gorillaz,On Melancholy Hill,"rock, alternative hip hop, modern rock",Plastic Beach,0q6LuUqGLUiCPP1cbdwFs3,2dIGnmEIy1WZIcZCFSj6i8,"['rock', 'alternative hip hop', 'modern rock']",Rock,Emotions unable to be determined
Keb' Mo',Shave Yo' Legs,"piedmont blues, blues, traditional blues, electric blues, modern blues, acoustic blues, country blues",Keep It Simple,5qMwpPLdfC2uZtecVWz9rC,3qIMjyoPc8RRcDrPLjPZrl,"['piedmont blues', 'blues', 'traditional blues', 'electric blues', 'modern blues', 'acoustic blues', 'country blues']",Blues,"Determination, Boredom, Distress"
Anathema,Springfield,"gothic metal, progressive doom, progressive metal",The Optimist,5xVtfVrMb1WGypY4bIRLbk,2MXZ5iBdwsSzzlZszRZoTY,"['gothic metal', 'progressive doom', 'progressive metal']",Rock,Emotions unable to be determined
Sleaford Mods,B.H.S.,"nottingham hip hop, nottingham indie, crank wave",English Tapas,6iWzPIajmGNtKkeLIYKxkL,1HMhRPoLIY1Rd0tRzTXfzj,"['nottingham hip hop', 'nottingham indie', 'crank wave']",Alternative,"Excitement, Distress, Anger"
BeauSoleil,Théogène Créole,"swamp pop, cajun, zydeco",Alligator Purse,5oHSKSuLfFigdPyNL1lo9r,5V1wx5291OMyDvLHGWF96P,"['swamp pop', 'cajun', 'zydeco']",Pop,Emotions unable to be determined
Kenny G,"Hi, How Ya Doin'?","smooth saxophone, smooth jazz",G Force,1SA1aMykGarjQlkn7widtz,5LvdSTPCNJ0HexmzCW0eVn,"['smooth saxophone', 'smooth jazz']",Jazz,Emotions unable to be determined
Pile,Your Performance,"noise rock, indie punk, boston rock, boston indie",Green and Gray,7khPTrRY1lTQyDFWKTjRP5,5o0bsVckvvifNX9BVlm72q,"['noise rock', 'indie punk', 'boston rock', 'boston indie']",Rock,Emotions unable to be determined
Kimbra,Save Me,"electropop, bergen indie, nz pop",A Reckoning,75gu4brMkMzxUtSXCoUA7S,43wVk6KdwAzuUCRBBKUXkn,"['electropop', 'bergen indie', 'nz pop']",Pop,Emotions unable to be determined
SPRINTS,Heavy,"irish post-punk, irish indie rock, crank wave",Letter to Self,02bA26OEe0nNFyE3YcNx4K,1PTPBDLcqveMGkymgIqZoZ,"['irish post-punk', 'irish indie rock', 'crank wave']",Rock,"Distress, Fear, Romance"
Ted Nugent,Knockin' at Your Door,"rock, glam metal, blues rock, heartland rock, acid rock, hard rock, album rock, southern rock, classic rock",Penetrator,5RYNyMuQ7hJdX37KGQte4X,5QQVwi99lX0pGEesxGQO9K,"['rock', 'glam metal', 'blues rock', 'heartland rock', 'acid rock', 'hard rock', 'album rock', 'southern rock', 'classic rock']",Rock,Emotions unable to be determined
Armand Hammer,Dettol,experimental hip hop,Paraffin,0mE47oDH4EK4lGy0ZxPfsG,1LkgalktPs3mJMbcD9dhY8,['experimental hip hop'],Hip-Hop,"Excitement, Anger, Distress"
Girlpool,Hire,"indie punk, riot grrrl, bubblegrunge, countrygaze",What Chaos Is Imaginary,6RiI88pDWXUBJcRPuNkjHK,58HB0yjdQE2MH5MrfWt4EO,"['indie punk', 'riot grrrl', 'bubblegrunge', 'countrygaze']",Rock,"Excitement, Distress"
The Shins,Name For You,"indie pop, seattle indie, stomp and holler, canadian indie, indie rock, portland indie, modern rock, albuquerque indie, chamber pop, alternative rock",Heartworms,6qnaCx4wQQBqFd9XdQyWjC,51q9Mkz5BVwTRYsMlLASVZ,"['indie pop', 'seattle indie', 'stomp and holler', 'canadian indie', 'indie rock', 'portland indie', 'modern rock', 'albuquerque indie', 'chamber pop', 'alternative rock']",Alternative,Emotions unable to be determined
Scarface,F**k Faces,"conscious hip hop, gangster rap, dirty south rap, hardcore hip hop",My Homies,1sI0LMtBNktdYtgGMyU9CI,2q2wy7VKGFgSIi3q2djUFJ,"['conscious hip hop', 'gangster rap', 'dirty south rap', 'hardcore hip hop']",Hip-Hop,"Amusement, Anger"
Molly Nilsson,Kids Today,"swedish synthpop, experimental pop",Extreme,7GZpjBzUiiePuzRIzTC8WW,2kTRQdoZgmxMtTD17vyVNU,"['swedish synthpop', 'experimental pop']",Pop,Emotions unable to be determined
Joe Walsh,I.L.B.T.'s,"folk rock, rock, blues rock, singer-songwriter, heartland rock, hard rock, soft rock, album rock, country rock, southern rock, mellow gold, classic rock","You Bought It, You Name It",5BYDIE6CAqglCcBfTpmBqt,2e9fTNNnhdHMNnzgTfXqnz,"['folk rock', 'rock', 'blues rock', 'singer-songwriter', 'heartland rock', 'hard rock', 'soft rock', 'album rock', 'country rock', 'southern rock', 'mellow gold', 'classic rock']",Rock,"Confusion, Anger"
Rei Yasuda,Not the End - Rei Yasuda Live Tour 2023 “Circle”,"anime, j-pixie",Circle,3FeRWpEKaWaiuUjjZhiYrU,1ocOUdxNUhu0vmDyt4gA38,"['anime', 'j-pixie']",Pop,Emotions unable to be determined
Uriah Heep,Too Scared to Run,"blues rock, hard rock, album rock, symphonic rock, progressive rock, classic rock",Abominog,1znOgTUxqSK5vO9w6RpEaZ,3htqQaYPFNabmN2s4NfAO1,"['blues rock', 'hard rock', 'album rock', 'symphonic rock', 'progressive rock', 'classic rock']",Rock,Emotions unable to be determined
Miles Davis,'Round Midnight,"cool jazz, vocal jazz, jazz trumpet, jazz, soul, hard bop, jazz fusion",Directions,04NGy0LpM1gvAd1obCmz4z,3C76HsRwaTPs0z0baKfk38,"['cool jazz', 'vocal jazz', 'jazz trumpet', 'jazz', 'soul', 'hard bop', 'jazz fusion']",Jazz,Emotions unable to be determined
Do Make Say Think,Horripilation,"instrumental post-rock, canadian post-rock, post-rock, double drumming",Stubborn Persistent Illusions,2m7ECJKGnX06Sbsf5Hq4MZ,60DcacKwngrdj2UJI4Jo6n,"['instrumental post-rock', 'canadian post-rock', 'post-rock', 'double drumming']",Rock,Emotions unable to be determined
2 LIVE CREW,C'mon Babe,"old school hip hop, golden age hip hop, miami hip hop, miami bass",As Nasty As They Wanna Be,4ojSwzB88D3gSoHNuxdl2H,5E27A8RO0L5fEkJut86TXb,"['old school hip hop', 'golden age hip hop', 'miami hip hop', 'miami bass']",Hip-Hop,"Anger, Amusement"
8Ball & MJG,Intro,"memphis hip hop, dirty south rap",Ridin' High,3aMmeg6z3N3nnjHCHYen5x,52cldud3qNYJLGSc8U6x90,"['memphis hip hop', 'dirty south rap']",Hip-Hop,Emotions unable to be determined
Roger Miret & The Disasters,We're Gonna Find A Way,"american oi, punk 'n' roll, oi",Gotta Get Up Now,7LCakgp69MY84VquV2AITJ,0koxO9kwpPTw5moJ4RZVDF,"['american oi', ""punk 'n' roll"", 'oi']",Rock,Emotions unable to be determined
Mob Rules,End of All Days,"german metal, german power metal",Savage Land,4HKxp5HA0T55SSMkzdu71X,5lDIcWfoT7XQs8GUe8BKNH,"['german metal', 'german power metal']",Rock,Emotions unable to be determined
Prefab Sprout,The King of Rock 'N' Roll,"melancholia, sophisti-pop, new romantic, new wave pop",From Langley Park to Memphis,13t9pPIr9xb1GrpSXEj16h,4yhZQGEEogCoJ0SZ9RTUrv,"['melancholia', 'sophisti-pop', 'new romantic', 'new wave pop']",Pop,Emotions unable to be determined
Natacha Atlas,Leysh Nat'Arak,"arabic jazz, arab folk, world fusion, arab pop, belly dance",Diaspora,2lpzVPRJNhYKlBgCOnwsDP,4VFC4ikLoQBiGRGTCSC6WL,"['arabic jazz', 'arab folk', 'world fusion', 'arab pop', 'belly dance']",Pop,Emotions unable to be determined
Lower Than Atlantis,Had Enough,"british alternative rock, modern alternative rock",Safe in Sound,4KTX4wPykzgv0mqBgSeZLs,003Zy4JaIUr8s43IBes033,"['british alternative rock', 'modern alternative rock']",Rock,"Excitement, Fear, Determination"
Diane Birch,Stand Under My Love,folk-pop,Nous,4kfeJysJSI5b0PklIbHZMa,3jRNVBX2ZLkOKVvOSma9qc,['folk-pop'],Pop,Determination
Ryan Bingham,Wolves,"outlaw country, new americana",American Love Song,48WgsmbLBu9emLSodjG0O5,6MiafQveSkts5v397zarWq,"['outlaw country', 'new americana']",Country,"Excitement, Joy, Distress"
Punch Brothers,Julep,"bluegrass, mandolin, new americana, banjo, progressive bluegrass, indie folk",The Phosphorescent Blues,5a4ZTEMp6wULHTEzJclKxt,3cdqpjwuTvDeLe3RYIGb0j,"['bluegrass', 'mandolin', 'new americana', 'banjo', 'progressive bluegrass', 'indie folk']",Country,Emotions unable to be determined
Janis Ian,Resist,"singer-songwriter, folk rock, folk",The Light at the End of the Line,0l3qHn2iXn1qd9NxCCjT3G,75Rahpu0cqdbbW62tLEwf8,"['singer-songwriter', 'folk rock', 'folk']",Folk,"Fear, Anger, Joy"
K.Flay,Four Letter Words,"escape room, hip pop, modern alternative rock",Inside Voices / Outside Voices,5mMoKKuuPNGDBvwiN7tmot,1Ct0Q2DpQ7TjqdG3Ys453S,"['escape room', 'hip pop', 'modern alternative rock']",Pop,Emotions unable to be determined
Meat Puppets,Up on the Sun,"punk, grunge, cowpunk, alternative rock",Up on the Sun,7cGwqXXVav9Tg0XNoONPlo,5obGGGs1Gcf4gJzCte6iJf,"['punk', 'grunge', 'cowpunk', 'alternative rock']",Rock,Emotions unable to be determined
Kelela,On the Run,"escape room, alternative r&b, experimental r&b, afrofuturism",Raven,4N9CjZCmixsudkya5a7MtW,06uhdSmIYrWRkdnAPjcRcT,"['escape room', 'alternative r&b', 'experimental r&b', 'afrofuturism']",R&B,"Excitement, Amusement"
Kasey Chambers,Shackle & Chain,"australian americana, australian rock, australian country",Dragonfly,3V98qg4NY47hQS5asu0adZ,2R38JdMDjMAxJ0pQmfnQvG,"['australian americana', 'australian rock', 'australian country']",Country,"Excitement, Joy, Amusement"
Hard Working Americans,Stomp and Holler,"roots rock, jam band, southern americana, alternative country",Hard Working Americans,21MxnjLrvBUY3XgwU7l6kn,4b8yPzgOgP0oeOU2SVeCSN,"['roots rock', 'jam band', 'southern americana', 'alternative country']",Country,Emotions unable to be determined
Kris Kristofferson,Love Don't Live Here Anymore,"singer-songwriter, country, outlaw country, country rock",To the Bone,3Bfw8hfmBzUZpizzddQjzd,15C3GWDNwK28d7n6188ujr,"['singer-songwriter', 'country', 'outlaw country', 'country rock']",Country,"Boredom, Amusement, Sadness"
Black Label Society,Bleed for Me,"groove metal, nu metal, hard rock, alternative metal, metal",1919 Eternal,4q0XCHGso5XmcB5RagwDEV,2KS7Ktzy44A0yKiqrZIJVW,"['groove metal', 'nu metal', 'hard rock', 'alternative metal', 'metal']",Rock,Emotions unable to be determined
Haywyre,Do You Don't You,"complextro, future bass, canadian electronic, vapor twitch",Two Fold Pt. 2,55XVu6sTO9XyNEuu3OEijK,508vBreqIFKqU5lG1m2Xxv,"['complextro', 'future bass', 'canadian electronic', 'vapor twitch']",Electronic,Emotions unable to be determined
shame,Water in the Well,"modern alternative rock, modern rock, uk post-punk revival, crank wave",Drunk Tank Pink,0gaecBSDgVDjHs3JrWgr5e,07FItTfHsxADQ4sLDxqgFA,"['modern alternative rock', 'modern rock', 'uk post-punk revival', 'crank wave']",Rock,Emotions unable to be determined
Cloud Nothings,Modern Act,"noise pop, indie punk, lo-fi, indie rock, modern power pop, cleveland indie, popgaze",Life Without Sound,79e4zfkslYI4WAT9xdj6mX,5O3GgynrzWSdhzyFdHwDsF,"['noise pop', 'indie punk', 'lo-fi', 'indie rock', 'modern power pop', 'cleveland indie', 'popgaze']",Pop,Emotions unable to be determined
Donna Lewis,Amie,"new wave pop, lilith",Brand New Day,4yHFpkT0S3F5qcMgrrZmWM,04A1rkoh35mRpQlnbqOWqx,"['new wave pop', 'lilith']",Pop,Emotions unable to be determined
Dum Dum Girls,Lost Boys and Girls Club,"chill dream pop, noise pop, la indie, nu gaze",Too True,5LmFZeixO5MF4Bf5DOdroP,1AeWAmWCqNB5u9yl9gfZdG,"['chill dream pop', 'noise pop', 'la indie', 'nu gaze']",Pop,Emotions unable to be determined
Steven Wilson,Drive Home,"progressive rock, progressive metal",The Raven That Refused to Sing (And Other Stories),4kZbYkUuDHyphD71bPMYL1,2xJFvV7JzoYYMere5rqjVf,"['progressive rock', 'progressive metal']",Rock,Emotions unable to be determined
Spoon,Got Nuffin,"austindie, indie rock, modern rock, alternative rock",Transference,0n2tnCMIlM8Z58NPdXzlQe,5ypZiViPNDX7ahiPSWQYTW,"['austindie', 'indie rock', 'modern rock', 'alternative rock']",Rock,Emotions unable to be determined
Gojira,Satan Is a Lawyer,"progressive groove metal, groove metal, nu metal, french metal, french death metal, alternative metal, metal",Terra Incognita,6hykEQW67sL7g4oj0XgFZh,0OB9EsykpiyNnAWSuahzW4,"['progressive groove metal', 'groove metal', 'nu metal', 'french metal', 'french death metal', 'alternative metal', 'metal']",Rock,Emotions unable to be determined
Mark Lanegan,Ugly Sunday,"palm desert scene, acoustic rock",The Winding Sheet,2WxD5nCcu2lzLdAEJxZVQA,7nB7r0yBmVMDJfnADLdMie,"['palm desert scene', 'acoustic rock']",Rock,Emotions unable to be determined
The Fray,Heartbeat,"neo mellow, pop, pop rock, piano rock",Scars & Stories,2atYprr9JsQaLynGhrWhld,1Nu3r7EuveXog0rPvXExSF,"['neo mellow', 'pop', 'pop rock', 'piano rock']",Rock,Emotions unable to be determined
The Delines,That Old Haunted Place,alternative country,The Imperial,5PGEKpHaWskfDzvqU0GDnn,0SxuM2CLMOkEQ30LEZYomf,['alternative country'],Country,"Excitement, Determination"
Project Rocket,You Charlatan,chicago punk,New Year's Revolution,7ypP7LyGZRwZIC0n4jLhFN,6WMHub2AMLwldtyvHyfqzy,['chicago punk'],Rock,Emotions unable to be determined
Twista,Overnight Celebrity,"trap, chicago rap, gangster rap, dirty south rap",Kamikaze,2tOZtdbkAMQASWokLvSlzj,7tbgPQub8dUigxMdkYDfOb,"['trap', 'chicago rap', 'gangster rap', 'dirty south rap']",Hip-Hop,"Anger, Excitement"
Train,Meet Virginia,"neo mellow, pop, pop rock, dance pop",Train,4ocbH5ZJqajZIpUrqRUoue,01aoYWjhjshlHf5vJNYb03,"['neo mellow', 'pop', 'pop rock', 'dance pop']",Pop,Emotions unable to be determined
Nicky Jam,Hasta el Amanecer,"urbano latino, latin hip hop, trap latino, reggaeton",Fénix,5Fim1gaXBgsiFfsQAfQSDS,2dBgWXp41imu2zBNv9oFxZ,"['urbano latino', 'latin hip hop', 'trap latino', 'reggaeton']",Hip-Hop,Emotions unable to be determined
Trixie Whitley,Closer,"belgian indie, ghent indie, belgian pop, belgian rock",Porta Bohemica,50hI2ftEYdhEiViuj9w9ss,6kUsUIL7ALp5rxJHb6GONg,"['belgian indie', 'ghent indie', 'belgian pop', 'belgian rock']",Alternative,Emotions unable to be determined
Ted Nugent,Little Miss Dangerous,"rock, glam metal, blues rock, heartland rock, acid rock, hard rock, album rock, southern rock, classic rock",Little Miss Dangerous,0PaniMjwo0e9bMFVPXHqFt,4OiECOaBylLchkUjwQUVAJ,"['rock', 'glam metal', 'blues rock', 'heartland rock', 'acid rock', 'hard rock', 'album rock', 'southern rock', 'classic rock']",Rock,Emotions unable to be determined
Monkey Majik,Running In The Dark,j-poprock,Curtain Call,3SxmyxvD1eZ5SuPyA2d3yN,7D4cMYPY6OmOt9ZEJg4kiC,['j-poprock'],Rock,Emotions unable to be determined
Nicolette Larson,Ooo-Eee,yacht rock,Radioland,1tPmVI8l27EQBtsS2djoAb,1921wqmIM2jHDiL1KdXnT9,['yacht rock'],Rock,Emotions unable to be determined
The Judybats,Native Son,"jangle pop, knoxville indie",Native Son,1jbdYYTUWUwDt6Yriizmv5,5c33NpfxFFvOpF7DTzjVmk,"['jangle pop', 'knoxville indie']",Pop,Emotions unable to be determined
Pink Guy,Goofy's Trial,"comedy rap, meme rap",Pink Season,2j3g68OQNQKEmQW7kDJeKO,3l5PdpQHvUOXlq1w9PftPu,"['comedy rap', 'meme rap']",Hip-Hop,"Anger, Awkwardness, Sympathy"
RuPaul,New York City Beat (feat. Michelle Visage),"diva house, strut",RuPaul Presents: CoverGurlz2,2xs0PaPQxMsbgGRnU6414Y,5qCDVej0Kby1N77ff3fnK2,"['diva house', 'strut']",Electronic,"Excitement, Amusement"
Typhoon,"Time, Time",portland indie,Sympathetic Magic,1W9F5EfbtMJkWkNuf1ZPip,7CVV2JOhid8GxxM52SS5Md,['portland indie'],Alternative,Emotions unable to be determined
Graham Coxon,You & I,"solo wave, britpop",Love Travels at Illegal Speeds,1gE1xMk7jxjK10t1ElD5yC,0aBbKRF4tsBdEIDDj5rR5R,"['solo wave', 'britpop']",Pop,Emotions unable to be determined
Toro y Moi,Freelance,"indie soul, chillwave, hypnagogic pop, indietronica",Outer Peace,1mt71aWdYMEvfZEx3q8CPI,4kacwUKxOLBmawdgRg2Xri,"['indie soul', 'chillwave', 'hypnagogic pop', 'indietronica']",Pop,"Amusement, Calmness, Distress"
Dan Swanö,Uncreation,"swedish progressive metal, swedish metal, progressive death metal",Moontower,5AQlIwp2kRDJz0upbva7IH,0KUz9P4iT1VL3KOIL4KFj1,"['swedish progressive metal', 'swedish metal', 'progressive death metal']",Rock,Emotions unable to be determined
Ben Platt,Grow as We Go,"show tunes, broadway",Sing to Me Instead,6hYvw3LLTViP2mT4MpDNmT,2AluSp6sapRu17yc4r2a5F,"['show tunes', 'broadway']",Musical,"Determination, Excitement, Joy"
